小区,小区地址,PRI,FAR,GRE,CAR,PRO,AGE_medium,AGE_new,AGE_old,latitude,longitude,BUS,HOS,MAR,SUB,PSC,MSC,PAR,CBD,SCBD,RIV,ARE,geometry,REG_天河,REG_海珠,REG_荔湾,REG_越秀
东圃广场,天河-东圃-黄村西路8号,41175,3.41,0.35,1,1.2,False,False,True,23.12837365591236,113.41113734444474,119.87259861377218,1131.7114589225089,515.7215099468036,550.0332395992939,302.27454177807994,877.4586657073205,492.13021640340565,8887.006389292472,7194.810555216816,2147.2676925264004,204000,POINT (113.4111373444447 23.12837365591236),True,False,False,False
天鹅花苑,天河-长兴-长兴路129号,33980,2.51,0.2,1,0.75,True,False,False,23.174841894714152,113.3579246904594,311.734690135574,2848.806852565655,1103.0408203476711,932.6252111155584,316.54383242978776,563.6131634260801,309.65206435046935,6940.250368137261,6501.433354833252,6847.075857664734,56200,POINT (113.3579246904594 23.17484189471415),True,False,False,False
棠德花苑,天河-棠东-棠德西路56号,25548,2.5,0.3,1,0.54,False,False,True,23.13954211831727,113.39016595316848,105.00630531601792,299.87075768966963,874.799164373613,899.6272325854566,989.88009163187,691.6111175287748,1053.4810226322124,7027.128023234856,6060.606928686208,2842.143041031059,32900,POINT (113.3901659531685 23.13954211831727),True,False,False,False
星汇园,天河-珠江新城西-华明路,94280,5.47,0.35,1,2.3,True,False,False,23.12490341043514,113.33991222770148,93.6424348849795,863.4181662925408,93.2637726994848,963.478178691578,211.46031596890828,293.8960996623668,423.9697499456248,1636.793818590486,2576.396538582376,1072.7944076881,247100,POINT (113.3399122277015 23.12490341043514),True,False,False,False
君林天下,天河-龙洞-绿洲街38号,43391,2.3,0.45,1,2.4,False,True,False,23.19597072108756,113.37346672323515,369.75329163151184,5496.950335635294,622.6692966765185,601.3908905749659,468.6749421678021,482.7648257272983,319.4436716525629,9769.539976110704,9291.368358300831,9327.165655058943,163900,POINT (113.3734667232352 23.19597072108756),True,False,False,False
羊城花园,天河-东圃-中山大道前进1号,36408,2.12,0.25,1,1.0,False,False,True,23.12656368238509,113.40897413494686,213.6810027490375,864.0719408625239,276.28472652984567,581.9005028032773,314.37496006925954,579.0951118994243,574.1525471454978,8648.791268189401,6912.386941634924,1844.273690437012,203500,POINT (113.4089741349469 23.12656368238509),True,False,False,False
跑马地花园,天河-珠江新城东-黄埔大道西868号,61809,3.27,0.23,1,1.7,False,False,True,23.12490341043514,113.33991222770148,93.6424348849795,863.4181662925408,93.2637726994848,963.478178691578,211.46031596890828,293.8960996623668,423.9697499456248,1636.793818590486,2576.396538582376,1072.7944076881,247100,POINT (113.3399122277015 23.12490341043514),True,False,False,False
加拿大花园,天河-天河公园-枫叶路8号,38294,4.62,0.45,1,1.6,False,False,True,23.14258271828587,113.37381275051747,302.1041972625546,1119.4783636857185,260.0828794123993,2025.12338515712,655.6589640758611,1062.060835802091,487.91891425335854,5596.920041809937,5246.6866204170365,3410.904012426141,68000,POINT (113.3738127505175 23.14258271828587),True,False,False,False
美好居,天河-车陂-中山大道中29号,37011,3.0,0.32,1,1.0,False,False,True,23.126222024676977,113.39947347621538,157.28631444663517,156.26211686800363,357.661809402481,410.3409443830253,84.1158448312853,600.7742988864086,789.8237717705333,7677.373842767221,6011.0238595512765,1438.2153533177627,378900,POINT (113.3994734762154 23.12622202467698),True,False,False,False
跑马地花园三期,天河-珠江新城东-平云路177号,54373,3.0,0.4,1,0.9,False,True,False,23.13035783510465,113.36850942427998,201.07713828497063,697.8480055839874,293.99824655944093,755.6677474471566,585.9520212417721,754.5436574200301,318.33661159009887,4617.631611977644,3815.492992558965,2104.807143233811,201400,POINT (113.36850942428 23.13035783510465),True,False,False,False
广海花园,天河-天河公园-建中路7号,40420,1.2,0.4,1,0.5,False,False,True,23.134028666973904,113.37926735140282,191.7420281361113,1355.2998314435974,348.9621385436682,1068.4728685883763,164.6082745683935,273.937865980264,175.4541868900632,5784.873530539682,4835.549809712259,2426.8756419991487,344300,POINT (113.3792673514028 23.1340286669739),True,False,False,False
华景新城(天河),天河-天河公园-华景路109号,52892,1.67,0.3,1,1.9,False,False,True,23.146215661507952,113.36609244347562,340.47073418360964,946.9625834701408,563.4928123081415,1585.1401870454786,536.1438608755296,565.0600799696714,740.1989709969544,5115.255965147836,5245.766456676517,3863.215340256773,58000,POINT (113.3660924434756 23.14621566150795),True,False,False,False
阳光桃源,天河-东圃-桃园路3号,48277,2.3,0.4,1,2.8,False,True,False,23.119307504461883,113.41863720731452,132.05410729340986,1940.254225739792,257.1884882957632,1677.1859779532,616.3706045974753,969.6715096541826,746.4081540830925,9611.129412773596,7596.68819239495,1758.1235401763877,373100,POINT (113.4186372073145 23.11930750446188),True,False,False,False
城市假日园,天河-东圃-旭景西路,63469,3.22,0.25,1,1.6,False,True,False,23.12432511045114,113.41569687372022,256.50982609344,1535.484710611873,175.64397650319628,1196.7146117952625,417.6390702804255,856.0555620817083,161.12035259109282,9319.496929760824,7467.040911101411,2068.596693474869,333600,POINT (113.4156968737202 23.12432511045114),True,False,False,False
侨怡苑,天河-天河北-天河北路382-388号,61118,2.24,0.4,1,0.68,False,False,True,23.146950961084563,113.33622872595905,207.7938282523438,1283.1256125761424,566.2994796864444,1067.9614768327538,465.83887364484616,501.89550851953175,1147.3767111609243,3176.9221558031218,2849.6168635726613,3395.392479454724,154100,POINT (113.336228725959 23.14695096108456),True,False,False,False
东方新世界熹园,天河-天河公园-中山大道西158号,108935,3.75,0.42,1,2.3,False,True,False,23.13916310807133,113.36632600290817,219.30735777954607,265.72392278839044,300.1674129422969,1482.3079922781671,433.03845160634745,1132.8556289897745,1241.6657624977026,4742.191821469432,4540.610698898129,3082.062562051649,210700,POINT (113.3663260029082 23.13916310807133),True,False,False,False
富力新村,天河-东圃-东圃大马路,32088,2.1,0.15,1,0.6,False,False,True,23.12432511045114,113.41569687372022,256.50982609344,1535.484710611873,175.64397650319628,1196.7146117952625,417.6390702804255,856.0555620817083,161.12035259109282,9319.496929760824,7467.040911101411,2068.596693474869,333600,POINT (113.4156968737202 23.12432511045114),True,False,False,False
华港花园,天河-天河公园-东方一路24号,61074,3.63,0.3,1,1.5,True,False,False,23.1387009334356,113.36498707854597,249.1182080439261,125.85303753654614,296.2462000557654,1402.4919181965863,338.437758427469,1137.2379837973156,1202.969172426776,4596.6454710428825,4434.91793794818,3019.701397477801,238600,POINT (113.364987078546 23.1387009334356),True,False,False,False
体育西小区,天河-体育西路-体育西横街,48504,2.0,0.4,1,2.0,False,False,True,23.134587400181903,113.33126154564324,127.59402656989934,940.7411244905884,131.09013905152136,93.60923540029734,109.36263223498484,108.51061567906812,473.2846640998108,1712.3781863446989,1986.530067298388,1921.405985604453,472800,POINT (113.3312615456432 23.1345874001819),True,False,False,False
东方之珠花园,天河-天河北-天河北路715号,54096,4.11,0.4,1,2.0,False,False,True,23.14744600456382,113.35076025486696,297.91244354810965,1496.079736175842,567.6635621946144,549.118728720268,437.9172314877718,738.4967328784777,274.5403947974225,4017.865775211707,4230.239184857994,3729.9803957295794,102500,POINT (113.350760254867 23.14744600456382),True,False,False,False
名雅苑(天河),天河-体育中心-华康街9号,62770,1.8,0.4,1,0.9,False,False,True,23.143232385236846,113.33157505426612,108.86101491644904,1287.9932160724331,154.12513528727516,773.3747000698459,302.9823144748629,885.0124598492665,526.7658120783988,2631.777970589105,2237.0872850842247,2868.2636263249005,202300,POINT (113.3315750542661 23.14323238523685),True,False,False,False
五山花园,天河-五山-茶山路225号,59048,2.14,0.35,1,0.7,False,False,True,23.154313368591847,113.35982990661488,421.92389119139966,1877.79841954302,636.0836742218509,811.5956875905492,626.92125943358,541.0276603075432,453.2948116686713,5207.953890440577,5376.5490198919015,4618.262965552683,60800,POINT (113.3598299066149 23.15431336859185),True,False,False,False
阳华国花苑,天河-车陂-天坤三路,52764,3.0,0.25,1,2.1,True,False,False,23.131891833450005,113.40045622244298,26.403594411215668,761.3687860474747,675.9893887830222,612.9373335382359,559.5454573017265,324.3674412109448,285.07341782735693,7854.699248661199,6398.542550415231,2078.4854501200457,102000,POINT (113.400456222443 23.13189183345001),True,False,False,False
安厦花园,天河-东圃-安厦一街,37600,3.46,0.31,1,1.5,False,True,False,23.12432511045114,113.41569687372022,256.50982609344,1535.484710611873,175.64397650319628,1196.7146117952625,417.6390702804255,856.0555620817083,161.12035259109282,9319.496929760824,7467.040911101411,2068.596693474869,333600,POINT (113.4156968737202 23.12432511045114),True,False,False,False
新燕花园,天河-燕塘-燕岭路28号,46670,2.05,0.42,1,1.5,True,False,False,23.16846541036853,113.33456901669932,324.6246352894369,581.0622974134736,590.0179284323558,872.900296795689,344.2444914132171,345.14923543037,1474.3445693326055,5436.058788587787,4429.170808316365,5691.87451639723,94100,POINT (113.3345690166993 23.16846541036853),True,False,False,False
新世界东逸花园,天河-天河公园-东方三路200号,89716,2.15,0.35,1,2.0,False,True,False,23.134530571514112,113.36595769764918,159.96939697719225,285.4137909562644,186.62311975419053,979.5691089795528,502.2768249949461,820.9649377189069,730.2164960425349,4504.366135239115,4066.9740839800543,2564.753785632909,221700,POINT (113.3659576976492 23.13453057151411),True,False,False,False
金田花苑,天河-天河北-天河北路333-560号,56814,8.62,0.43,1,1.5,False,False,True,23.147109800543056,113.33698896191189,128.17658244564527,1265.624939373136,551.1804989259773,1085.16487747612,400.3909653157554,454.2931274749065,1221.946022215968,3222.922373302873,2926.2807289324155,3435.0767373526364,148000,POINT (113.3369889619119 23.14710980054306),True,False,False,False
