小区,小区地址,PRI,FAR,GRE,CAR,PRO,AGE_medium,AGE_new,AGE_old,latitude,longitude,BUS,HOS,MAR,SUB,PSC,MSC,PAR,CBD,SCBD,RIV,ARE,geometry,REG_天河,REG_海珠,REG_荔湾,REG_越秀
金丰花园,海珠-赤岗-赤岗路,33300,8.36,0.5,1,0.7,False,False,True,23.09981367566637,113.3315041779614,186.34478444402296,268.9388534648518,195.88862661217863,196.1944516428101,484.9370058945496,979.0904304224345,808.2634843479029,2415.8058750975983,1708.6273083092256,1338.8987831811964,91000,POINT (113.3315041779614 23.09981367566637),False,True,False,False
新理想华庭,海珠-广州塔-艺苑路229号,61441,3.2,0.25,1,1.55,False,False,True,23.08898129664783,113.32353998097368,175.8573214492382,793.0586825195928,117.49936074744328,1167.3391971312494,276.8271602323865,186.23257335513725,1120.9837959691088,3499.6056799538787,2978.252475381315,2286.572119769984,304700,POINT (113.3235399809737 23.08898129664783),False,True,False,False
花城湾畔,海珠-滨江东-滨江中路380号,53575,8.21,0.17,1,2.5,True,False,False,23.082964311926386,113.3249114239953,344.6928435929974,1145.5581582797222,588.9552713442212,940.57268450067,211.9813885718677,506.1083750790988,508.82715193947433,4166.531526275246,3252.691463199826,2957.159541466042,272100,POINT (113.3249114239953 23.08296431192639),False,True,False,False
金盛大厦,海珠-昌岗-昌岗中路245号,37266,1.23,0.3,1,1.0,True,False,False,23.096724807784383,113.2815089848201,195.1415086902267,692.0135921540981,260.5323839995048,506.4271377544035,203.6236046492928,400.591052558594,699.6590881995013,5474.934352094255,3001.6090543540763,1526.133728982809,238500,POINT (113.2815089848201 23.09672480778438),False,True,False,False
好景花园,海珠-滨江东-翠竹路18号,43043,5.68,0.35,0,1.0,False,False,True,23.082964311926386,113.3249114239953,344.6928435929974,1145.5581582797222,588.9552713442212,940.57268450067,211.9813885718677,506.1083750790988,508.82715193947433,4166.531526275246,3252.691463199826,2957.159541466042,272100,POINT (113.3249114239953 23.08296431192639),False,True,False,False
中海橡园国际,海珠-工业大道北-水榕路83-85号,59408,2.32,0.3,1,1.96,False,True,False,23.098786831195905,113.2677612274694,101.91977953609404,438.4773140323296,5.01060707694023,39.46738563180472,175.96362819220337,412.00252419938255,839.6259953807049,6769.477209365639,1707.472534223754,1530.0505898841404,506600,POINT (113.2677612274694 23.09878683119591),False,True,False,False
尚东峰景,海珠-南洲-南洲北路,42909,2.73,0.37,1,1.8,False,True,False,23.07051806749397,113.3163083521291,610.4692982823368,2625.4466010296774,290.0182428245728,1081.5365389845076,1069.2497217358664,977.4040479798932,396.1501733769235,5627.588036307467,4905.426917080128,1496.9744975406938,100700,POINT (113.3163083521291 23.07051806749397),False,True,False,False
华标涛景湾,海珠-滨江中-滨江中路438号,65196,6.26,0.4,1,2.5,True,False,False,23.08898129664783,113.32353998097368,175.8573214492382,793.0586825195928,117.49936074744328,1167.3391971312494,276.8271602323865,186.23257335513725,1120.9837959691088,3499.6056799538787,2978.252475381315,2286.572119769984,304700,POINT (113.3235399809737 23.08898129664783),False,True,False,False
南珠广场,海珠-江燕路-江燕路111号,35332,3.17,0.15,0,0.8,False,False,True,23.08710570885216,113.28543143582812,300.980673778632,1404.27633239774,591.2847208672599,836.0243957296557,120.98329838422006,204.7368750478684,1214.8799061962934,5723.906312533997,3999.7106368756017,2408.9314028520826,289700,POINT (113.2854314358281 23.08710570885216),False,True,False,False
佳大银湾,海珠-滨江东-仲恺路642-706号,61274,3.7,0.3,1,1.96,False,True,False,23.082964311926386,113.3249114239953,344.6928435929974,1145.5581582797222,588.9552713442212,940.57268450067,211.9813885718677,506.1083750790988,508.82715193947433,4166.531526275246,3252.691463199826,2957.159541466042,272100,POINT (113.3249114239953 23.08296431192639),False,True,False,False
福苑小区,海珠-宝岗-松漱前27号,32550,2.5,0.3,0,0.9,False,True,False,23.10313815067704,113.2675019764993,259.0060584092004,831.4993959616323,63.28316493439774,249.86613675709515,180.65576579983787,591.6176422802464,972.3537032628234,6640.501707292176,1325.3183233349296,1048.573787018053,493600,POINT (113.2675019764993 23.10313815067704),False,True,False,False
晓园新村,海珠-昌岗-江南大道南3号,33798,2.0,0.11,1,0.9,False,True,False,23.095850690342825,113.27958562289332,51.74592048046121,681.8043543121171,453.2635781534442,276.96906328409773,100.23831236901675,406.6171073514065,606.8092217212381,5709.205904121348,2879.9642254298565,1663.2580373159303,255000,POINT (113.2795856228933 23.09585069034283),False,True,False,False
南洲名苑,海珠-南洲-南洲路13号,31981,2.7,0.32,1,0.5,False,False,True,23.06768537425212,113.32716230811091,600.0409189214723,2331.3683913898085,1503.977064071967,1837.2170488541503,1364.2265583691756,836.2964962469812,666.6642399189309,5871.965046297508,4441.646240271205,1455.125215094359,400,POINT (113.3271623081109 23.06768537425212),False,True,False,False
森语星园,海珠-南洲-森语一街6-12号,32135,3.33,0.37,1,1.4,False,True,False,23.07463674470285,113.3199910453966,666.3855184044476,2218.06505647652,845.6735234349402,768.1722193382651,912.2582264779866,1284.829452568444,579.8935606730323,5118.8405552466,4291.348086894334,2045.5432197077048,12000,POINT (113.3199910453966 23.07463674470285),False,True,False,False
敦和花园,海珠-广州大道南-敦和路89-143号,35495,2.5,0.3,0,0.6,False,False,True,23.096827776744902,113.32048268800204,215.03590754903848,797.4378651769108,143.4247651243259,572.492585288861,490.7185460612395,406.1841243430368,1067.217429047104,2665.712378234714,2975.756740489536,1351.5354702804714,349700,POINT (113.320482688002 23.0968277767449),False,True,False,False
泊雅湾,海珠-广州塔-艺苑路207号,80422,2.5,0.3,1,2.6,False,True,False,23.08898129664783,113.32353998097368,175.8573214492382,793.0586825195928,117.49936074744328,1167.3391971312494,276.8271602323865,186.23257335513725,1120.9837959691088,3499.6056799538787,2978.252475381315,2286.572119769984,304700,POINT (113.3235399809737 23.08898129664783),False,True,False,False
琴海居,海珠-广州塔-东庆街1号,78199,2.0,0.35,1,1.6,True,False,False,23.08898129664783,113.32353998097368,175.8573214492382,793.0586825195928,117.49936074744328,1167.3391971312494,276.8271602323865,186.23257335513725,1120.9837959691088,3499.6056799538787,2978.252475381315,2286.572119769984,304700,POINT (113.3235399809737 23.08898129664783),False,True,False,False
梅园南路小区,海珠-工业大道北-梅园南路1-38号,25000,2.0,0.2,1,0.45,True,False,False,23.098786831195905,113.2677612274694,101.91977953609404,438.4773140323296,5.01060707694023,39.46738563180472,175.96362819220337,412.00252419938255,839.6259953807049,6769.477209365639,1707.472534223754,1530.0505898841404,506600,POINT (113.2677612274694 23.09878683119591),False,True,False,False
富泽园,海珠-工业大道北-革新路116-19号,45426,2.36,0.24,1,1.08,True,False,False,23.098578735492744,113.25989000510192,102.73340726720556,606.345981745643,100.14116506476144,902.492478870122,245.59581500308624,132.98153880584906,737.4283727924733,7601.264291415308,1409.7085732191874,1182.6217297943028,464600,POINT (113.2598900051019 23.09857873549274),False,True,False,False
信和苑,海珠-昌岗-昌岗中路211-215号,41386,4.1,0.3,1,1.6,True,False,False,23.095720544584296,113.2802930384822,124.79965516433504,747.9402451325591,374.6700877429511,353.8813122081314,51.96453275061603,391.802247896804,677.9456524688344,5647.300808037933,2952.101906113014,1662.7885469334817,233900,POINT (113.2802930384822 23.0957205445843),False,True,False,False
富力金禧花园,海珠-宝岗-福场路5号,56047,3.8,0.1,1,2.5,False,True,False,23.113061883278256,113.26701266948815,65.01140735821737,1108.4645350935257,424.251171792544,502.7777129445252,145.26935305248378,323.7937245161859,168.9242920884992,6462.514267725788,944.3345805795872,49.34299115668454,307000,POINT (113.2670126694882 23.11306188327826),False,True,False,False
翔韵雅居,海珠-滨江东-雅乐街43-59号,56016,4.77,0.25,1,1.8,False,True,False,23.082964311926386,113.3249114239953,344.6928435929974,1145.5581582797222,588.9552713442212,940.57268450067,211.9813885718677,506.1083750790988,508.82715193947433,4166.531526275246,3252.691463199826,2957.159541466042,272100,POINT (113.3249114239953 23.08296431192639),False,True,False,False
江南苑,海珠-沙园-荔福路38号,33470,1.53,0.3,1,1.5,False,False,True,23.082964311926386,113.3249114239953,344.6928435929974,1145.5581582797222,588.9552713442212,940.57268450067,211.9813885718677,506.1083750790988,508.82715193947433,4166.531526275246,3252.691463199826,2957.159541466042,272100,POINT (113.3249114239953 23.08296431192639),False,True,False,False
怡安花园,海珠-滨江中-怡安路200-286号,31391,2.5,0.3,1,0.75,False,False,True,23.082964311926386,113.3249114239953,344.6928435929974,1145.5581582797222,588.9552713442212,940.57268450067,211.9813885718677,506.1083750790988,508.82715193947433,4166.531526275246,3252.691463199826,2957.159541466042,272100,POINT (113.3249114239953 23.08296431192639),False,True,False,False
江南美景花园,海珠-新港西-新港西路82号,53925,4.8,0.3,1,1.3,False,False,True,23.08898129664783,113.32353998097368,175.8573214492382,793.0586825195928,117.49936074744328,1167.3391971312494,276.8271602323865,186.23257335513725,1120.9837959691088,3499.6056799538787,2978.252475381315,2286.572119769984,304700,POINT (113.3235399809737 23.08898129664783),False,True,False,False
动感华庭,海珠-江燕路-康体街8号,33269,1.18,0.3,1,1.2,True,False,False,23.08520848501288,113.28454130489858,75.74800511788153,1426.3342850858362,751.9119337696734,964.636634527022,243.3684315960105,327.5782742715769,1442.812130094574,5936.712734487529,4073.658844038808,2280.6969495925136,231100,POINT (113.2845413048986 23.08520848501288),False,True,False,False
江南花园三期,"海珠-沙园-宝业路,近宝岗大道",45000,4.5,0.35,1,1.6,False,False,True,23.09544737104808,113.26715172718109,302.4844550394427,270.6481201272052,312.2510358117891,355.69156861961244,97.6898112386073,78.41394384161065,532.940598688987,6972.341401521761,1986.729192866894,1752.9590194747434,564200,POINT (113.2671517271811 23.09544737104808),False,True,False,False
鸿益华府,海珠-工业大道南-新业路51号,46448,3.26,0.3,1,2.8,False,True,False,23.07166349648317,113.2925930866735,68.8461207248781,49.4478146133911,81.70276183035524,380.7771582754354,211.3161576094861,188.3072335111206,698.4883434911169,6490.371968001941,5788.923536894918,1065.161243504632,504900,POINT (113.2925930866735 23.07166349648317),False,True,False,False
朗晴居二期,海珠-滨江中-草芳围2号,51000,3.5,0.3,1,1.5,True,False,False,23.11367372001861,113.28958439202994,339.1883334494596,926.8903242857226,825.6502934158124,790.1948319092767,966.0278908224496,536.5807566358903,257.86175470304164,3972.227628316488,3393.249375702996,181.74143688891675,100,POINT (113.2895843920299 23.11367372001861),False,True,False,False
海城花苑,海珠-滨江东-东晓路,42836,1.0,0.25,1,1.5,True,False,False,23.082964311926386,113.3249114239953,344.6928435929974,1145.5581582797222,588.9552713442212,940.57268450067,211.9813885718677,506.1083750790988,508.82715193947433,4166.531526275246,3252.691463199826,2957.159541466042,272100,POINT (113.3249114239953 23.08296431192639),False,True,False,False
中旅侨苑,海珠-昌岗-昌岗中路166号,40540,8.34,0.35,1,1.5,False,False,True,23.09347679836169,113.27948905505104,56.2660371863353,604.7226226936065,531.0129852428289,348.1296888041299,175.7954486863935,149.90649479796988,794.2567863635702,5849.408746787414,3035.688049831239,1924.880163966144,258700,POINT (113.279489055051 23.09347679836169),False,True,False,False
海外花园,海珠-昌岗-礼岗路,33738,4.66,0.27,1,0.9,True,False,False,23.095850690342825,113.27958562289332,51.74592048046121,681.8043543121171,453.2635781534442,276.96906328409773,100.23831236901675,406.6171073514065,606.8092217212381,5709.205904121348,2879.9642254298565,1663.2580373159303,255000,POINT (113.2795856228933 23.09585069034283),False,True,False,False
怡雅苑(海珠),海珠-宝岗-马涌直街82-106号,35109,3.33,0.35,1,0.8,True,False,False,23.10040089150791,113.26816717172922,22.733037115890777,600.8227842798824,25.459407136853027,16.911459642902884,198.4228337757664,568.9652914575222,809.3065612307104,6665.197777096375,1595.2549506641567,1361.4342445324637,461100,POINT (113.2681671717292 23.10040089150791),False,True,False,False
珠光高派华庭,海珠-滨江东-滨江东路586号,50761,4.0,0.4,1,2.5,False,True,False,23.082964311926386,113.3249114239953,344.6928435929974,1145.5581582797222,588.9552713442212,940.57268450067,211.9813885718677,506.1083750790988,508.82715193947433,4166.531526275246,3252.691463199826,2957.159541466042,272100,POINT (113.3249114239953 23.08296431192639),False,True,False,False
赤岗三街2-30号小区,海珠-赤岗-赤岗三街2-30号,31226,2.5,0.32,0,0.5,False,False,True,23.0955613111584,113.3344490929138,626.0303341542054,358.28240584796214,770.1724444624133,607.7336698270012,478.17082388211776,441.8476863629487,1379.821555480214,2972.125859797252,1561.7921863420038,1805.1738209363632,82200,POINT (113.3344490929138 23.0955613111584),False,True,False,False
海天花苑,海珠-广州大道南-金菊路61-99号,41354,7.9,0.36,1,1.5,True,False,False,23.08898129664783,113.32353998097368,175.8573214492382,793.0586825195928,117.49936074744328,1167.3391971312494,276.8271602323865,186.23257335513725,1120.9837959691088,3499.6056799538787,2978.252475381315,2286.572119769984,304700,POINT (113.3235399809737 23.08898129664783),False,True,False,False
嘉鸿花园,海珠-工业大道南-工业大道南997号,28963,4.0,0.12,1,1.2,False,False,True,23.098786831195905,113.2677612274694,101.91977953609404,438.4773140323296,5.01060707694023,39.46738563180472,175.96362819220337,412.00252419938255,839.6259953807049,6769.477209365639,1707.472534223754,1530.0505898841404,506600,POINT (113.2677612274694 23.09878683119591),False,True,False,False
海琴湾,海珠-滨江东-滨江东路511号,66546,3.3,0.22,1,2.3,True,False,False,23.082964311926386,113.3249114239953,344.6928435929974,1145.5581582797222,588.9552713442212,940.57268450067,211.9813885718677,506.1083750790988,508.82715193947433,4166.531526275246,3252.691463199826,2957.159541466042,272100,POINT (113.3249114239953 23.08296431192639),False,True,False,False
纵横公寓,海珠-赤岗-新港中路456号,40651,4.3,0.37,1,1.8,False,True,False,23.101665067154062,113.33642653283226,93.88566538969717,836.7721026270364,641.4781665580625,72.32794728711508,959.4884322956012,1128.8922345902993,1043.6263238329502,2463.1046018160287,1138.030311299499,1130.1567871466102,56500,POINT (113.3364265328323 23.10166506715406),False,True,False,False
银业国际,海珠-广州大道南-广州大道南859号,39751,9.17,0.3,1,2.5,False,True,False,23.08898129664783,113.32353998097368,175.8573214492382,793.0586825195928,117.49936074744328,1167.3391971312494,276.8271602323865,186.23257335513725,1120.9837959691088,3499.6056799538787,2978.252475381315,2286.572119769984,304700,POINT (113.3235399809737 23.08898129664783),False,True,False,False
海逸花园,海珠-江南大道中-江南大道中110号,44285,4.32,0.3,1,1.2,True,False,False,23.09219451004753,113.33864103557472,649.0264235204543,714.0601819159216,1238.9704846167774,932.8811971847208,252.7253622415339,414.8612185968016,936.9359036189248,3503.7558939585106,1455.467361589377,2199.117498908181,83400,POINT (113.3386410355747 23.09219451004753),False,True,False,False
世纪云顶雅苑,海珠-滨江东-广州大道南252-282号,63322,4.6,0.37,1,1.9,False,True,False,23.082964311926386,113.3249114239953,344.6928435929974,1145.5581582797222,588.9552713442212,940.57268450067,211.9813885718677,506.1083750790988,508.82715193947433,4166.531526275246,3252.691463199826,2957.159541466042,272100,POINT (113.3249114239953 23.08296431192639),False,True,False,False
翠馨华庭,海珠-广州大道南-广州大道南966号,34309,4.7,0.5,1,0.9,False,True,False,23.08898129664783,113.32353998097368,175.8573214492382,793.0586825195928,117.49936074744328,1167.3391971312494,276.8271602323865,186.23257335513725,1120.9837959691088,3499.6056799538787,2978.252475381315,2286.572119769984,304700,POINT (113.3235399809737 23.08898129664783),False,True,False,False
宏宇广场,海珠-宝岗-宝岗大道10-12号,34591,10.2,0.24,1,0.88,False,False,True,23.10725074782808,113.2692459468158,80.97848398114871,1328.029658593411,218.40651592185625,500.9407146848466,234.6312216743709,331.37937502840697,770.8300524518644,6333.951435089748,1249.5934183714978,630.3725394247577,491000,POINT (113.2692459468158 23.10725074782808),False,True,False,False
绿茵翠庭,海珠-赤岗-翠庭一街1号,32156,2.55,0.42,0,1.0,False,False,True,23.09445448398087,113.33229315969056,373.9391794396769,115.7611298671096,789.2136819498694,591.7417005131783,385.664961411178,387.1073218950166,1393.7233041637894,3010.83718804476,1831.001341289249,1933.4754914941973,111500,POINT (113.3322931596906 23.09445448398087),False,True,False,False
汇龙居,海珠-赤岗-赤岗东路271-277号,37741,3.16,0.2,1,0.4,False,False,True,23.09547197081759,113.3369867161481,667.8052411194304,583.9105270116984,960.7963644167972,612.2341159807909,584.5740807887294,484.2718693148369,1345.1666749211124,3095.538803162813,1330.6341669963706,1822.2485721716496,34900,POINT (113.3369867161481 23.09547197081759),False,True,False,False
华怡花园,海珠-赤岗-赤岗东路203号,30225,2.27,0.45,0,0.4,False,False,True,23.09922928279744,113.3368134330153,266.6512658472417,789.809624807663,723.6167605304835,211.715751962976,942.9034609922164,870.9974971251843,1234.194616178128,2717.567054117636,1152.0822670762016,1403.6619621970108,42600,POINT (113.3368134330153 23.09922928279744),False,True,False,False
浪琴居,海珠-滨江东-滨江东路758-766号,50999,4.0,0.12,1,1.0,False,False,True,23.082964311926386,113.3249114239953,344.6928435929974,1145.5581582797222,588.9552713442212,940.57268450067,211.9813885718677,506.1083750790988,508.82715193947433,4166.531526275246,3252.691463199826,2957.159541466042,272100,POINT (113.3249114239953 23.08296431192639),False,True,False,False
金豪嘉苑,海珠-上渡路-上渡路,55034,6.5,0.35,0,1.4,True,False,False,23.10754126493757,113.31459267843616,223.2706612808504,1854.493314156916,319.7691959598229,331.0833048021165,870.9824351759995,1087.498135145978,395.6053636496279,1819.02751792777,3019.855054540614,7.026721772405826,88600,POINT (113.3145926784362 23.10754126493757),False,True,False,False
恒鑫东和湾,海珠-滨江东-滨江东路698号,52872,5.0,0.3,1,2.0,False,True,False,23.082964311926386,113.3249114239953,344.6928435929974,1145.5581582797222,588.9552713442212,940.57268450067,211.9813885718677,506.1083750790988,508.82715193947433,4166.531526275246,3252.691463199826,2957.159541466042,272100,POINT (113.3249114239953 23.08296431192639),False,True,False,False
瀚林水岸,海珠-滨江东-怡乐路45号,55783,2.5,0.3,1,1.5,False,True,False,23.082964311926386,113.3249114239953,344.6928435929974,1145.5581582797222,588.9552713442212,940.57268450067,211.9813885718677,506.1083750790988,508.82715193947433,4166.531526275246,3252.691463199826,2957.159541466042,272100,POINT (113.3249114239953 23.08296431192639),False,True,False,False
金玫瑰苑,海珠-工业大道南-工业大道997号,34474,2.79,0.3,1,1.38,True,False,False,23.098786831195905,113.2677612274694,101.91977953609404,438.4773140323296,5.01060707694023,39.46738563180472,175.96362819220337,412.00252419938255,839.6259953807049,6769.477209365639,1707.472534223754,1530.0505898841404,506600,POINT (113.2677612274694 23.09878683119591),False,True,False,False
益鹏翠苑,海珠-南洲-益通三街6号,29151,3.04,0.33,1,1.0,True,False,False,23.07051806749397,113.3163083521291,610.4692982823368,2625.4466010296774,290.0182428245728,1081.5365389845076,1069.2497217358664,977.4040479798932,396.1501733769235,5627.588036307467,4905.426917080128,1496.9744975406938,100700,POINT (113.3163083521291 23.07051806749397),False,True,False,False
顺华名庭,海珠-新港西-新港西路144号,32905,5.1,0.21,1,1.2,True,False,False,23.08898129664783,113.32353998097368,175.8573214492382,793.0586825195928,117.49936074744328,1167.3391971312494,276.8271602323865,186.23257335513725,1120.9837959691088,3499.6056799538787,2978.252475381315,2286.572119769984,304700,POINT (113.3235399809737 23.08898129664783),False,True,False,False
江南乐居苑,海珠-宝岗-龙田西街1-55号,29622,2.5,0.3,1,0.55,False,False,True,23.10171600955703,113.26740298323212,118.38008834038472,681.4944945011345,95.25763286878184,123.9146581837604,154.71186688930425,537.0695797425575,924.7287607458796,6698.475197406419,1429.5924220488157,1202.716396410333,502800,POINT (113.2674029832321 23.10171600955703),False,True,False,False
佳兆业君汇上品,海珠-前进路-江南大道中81-83号,60937,2.5,0.3,1,2.8,False,True,False,23.09219451004753,113.33864103557472,649.0264235204543,714.0601819159216,1238.9704846167774,932.8811971847208,252.7253622415339,414.8612185968016,936.9359036189248,3503.7558939585106,1455.467361589377,2199.117498908181,83400,POINT (113.3386410355747 23.09219451004753),False,True,False,False
恒鑫御雅庭,海珠-赤岗-江海大道中,48500,3.0,0.4,1,1.96,False,True,False,23.09981367566637,113.3315041779614,186.34478444402296,268.9388534648518,195.88862661217863,196.1944516428101,484.9370058945496,979.0904304224345,808.2634843479029,2415.8058750975983,1708.6273083092256,1338.8987831811964,91000,POINT (113.3315041779614 23.09981367566637),False,True,False,False
保利海棠花园,海珠-江燕路-江燕北路9号,50577,2.11,0.3,1,1.6,False,True,False,23.08185239286429,113.28065550475536,74.30451271444457,1402.9223451208172,650.2128655814993,580.7150790712103,479.2085570756304,337.63481030915165,1214.984997536866,6507.62267048726,4073.9874528280648,1753.1107286609538,201900,POINT (113.2806555047554 23.08185239286429),False,True,False,False
明都华庭,海珠-南洲-南洲北路,33652,2.5,0.3,1,1.4,True,False,False,23.07051806749397,113.3163083521291,610.4692982823368,2625.4466010296774,290.0182428245728,1081.5365389845076,1069.2497217358664,977.4040479798932,396.1501733769235,5627.588036307467,4905.426917080128,1496.9744975406938,100700,POINT (113.3163083521291 23.07051806749397),False,True,False,False
昌盛小区,海珠-宝岗-昌盛大街27-63号,32313,2.41,0.2,1,0.9,False,False,True,23.102724714973203,113.266974491504,238.2200586791906,768.5223689903396,58.19842463910721,237.9318620406178,208.9562456524911,561.0641911607153,1007.1729600073204,6710.010296345066,1315.295120330518,1083.9584837158686,492000,POINT (113.266974491504 23.1027247149732),False,True,False,False
会展西岸,海珠-琶洲-磨碟沙大街,68598,2.86,0.38,0,0.9,False,True,False,23.10408036375876,113.34692089711857,378.90729892692,2016.5468528837823,625.6325127449838,574.1850504611857,1496.3514588299845,1214.1900248894783,239.46947973692528,3071.275371281892,171.22346962826012,819.8732547637381,36200,POINT (113.3469208971186 23.10408036375876),False,True,False,False
和辉花园,海珠-南洲-和辉街43号,27496,2.17,0.32,1,1.0,False,False,True,23.07809425701669,113.31184530086534,343.52967393952787,2173.664056439763,381.5157861879299,514.6357292906389,906.5056466418822,1389.25110581387,617.8999029946203,4918.941838766386,4728.610825009784,2172.831840102301,141400,POINT (113.3118453008653 23.07809425701669),False,True,False,False
星御翠园,海珠-广州大道南-凤康路135-167号,32000,3.5,0.3,1,2.18,False,True,False,23.086899423330152,113.30660431703022,269.05191011697843,2142.1783370464004,203.82449794412932,1216.0566855635436,174.78521650157543,676.4768095513468,789.7341140785381,4235.1223032309,4778.66829326248,2149.2399172296628,361000,POINT (113.3066043170302 23.08689942333015),False,True,False,False
兰亭熙园,海珠-昌岗-昌岗中路164号,53885,2.0,0.3,1,2.2,False,True,False,23.09268535309256,113.27921498204005,71.71222415630567,572.6140592885064,603.6455511552311,392.1450247436591,99.84073280981708,97.92639787116649,851.8593020730973,5920.979855781002,3070.876213919325,2017.1309103921612,299900,POINT (113.27921498204 23.09268535309256),False,True,False,False
乐涛苑,海珠-上渡路-下渡路12号,49552,3.16,0.4,1,1.8,True,False,False,23.10259058701304,113.31481743447468,105.01743463529505,1566.715193996069,463.8593483605769,382.2195930196239,329.0336901210077,1062.4374725620544,509.4979564071336,2266.0392723079044,3536.3958765383754,502.0018377362351,236900,POINT (113.3148174344747 23.10259058701304),False,True,False,False
保利百合花园二期,海珠-江燕路-凤岗路7号,36982,2.85,0.35,1,1.8,False,True,False,23.07872005239771,113.28336003315336,234.4131796928494,1212.5657964261836,299.24972540397613,724.7697288456011,427.9787514997914,410.749554583725,859.7947614132532,6527.346670127769,4533.123376891255,1581.787756257197,255300,POINT (113.2833600331534 23.07872005239771),False,True,False,False
东翠花园,海珠-滨江东-东翠南街2-30号,43213,1.3,0.3,1,1.5,True,False,False,23.082964311926386,113.3249114239953,344.6928435929974,1145.5581582797222,588.9552713442212,940.57268450067,211.9813885718677,506.1083750790988,508.82715193947433,4166.531526275246,3252.691463199826,2957.159541466042,272100,POINT (113.3249114239953 23.08296431192639),False,True,False,False
沙园广重社区,海珠-沙园-沙园路,30225,2.29,0.25,1,0.66,True,False,False,23.082964311926386,113.3249114239953,344.6928435929974,1145.5581582797222,588.9552713442212,940.57268450067,211.9813885718677,506.1083750790988,508.82715193947433,4166.531526275246,3252.691463199826,2957.159541466042,272100,POINT (113.3249114239953 23.08296431192639),False,True,False,False
星品,海珠-琶洲-磨碟沙大街,79765,1.48,0.42,1,2.8,False,True,False,23.10408036375876,113.34692089711857,378.90729892692,2016.5468528837823,625.6325127449838,574.1850504611857,1496.3514588299845,1214.1900248894783,239.46947973692528,3071.275371281892,171.22346962826012,819.8732547637381,36200,POINT (113.3469208971186 23.10408036375876),False,True,False,False
丽海雅居,海珠-滨江中-滨江中路东沙街28-38号,60499,2.5,0.26,1,2.8,False,True,False,23.11505817408148,113.2884633965844,509.1628330271119,1058.1560002125705,762.4393494710516,609.0781719944124,937.8806546398856,703.6806302077024,179.5168383931766,4069.2457475283504,3334.318746266694,92.94486279515036,24800,POINT (113.2884633965844 23.11505817408148),False,True,False,False
天海庭,海珠-江燕路-天海街21-1号,33622,2.19,0.35,1,1.1,True,False,False,23.08355343076929,113.285989014058,263.89357953653683,1365.131568460107,724.1673728434189,1052.959232149118,290.4839984821476,290.67449534490095,1447.813035889974,5942.197191850236,4317.7014559846,2194.2667011718872,245100,POINT (113.285989014058 23.08355343076929),False,True,False,False
翠屏瀚宇贵都,海珠-宝岗-南田路,49809,2.5,0.2,1,1.8,False,True,False,23.10103397808137,113.273199569025,243.8906448313772,869.117477727623,452.1850390034973,495.2136685349431,88.49628818438538,312.5282958337072,307.76793495582416,6115.460816656457,1966.9034406952987,1253.0235389614895,450900,POINT (113.273199569025 23.10103397808137),False,True,False,False
丽园雅庭,海珠-赤岗-新港中路417号,54494,2.55,0.3,1,1.8,False,True,False,23.102149725569927,113.3311326388026,137.03043988277415,474.4414727811032,101.74871322580933,345.5366346681723,369.4335227549562,1100.0992230438546,562.5575980319668,2156.676721372832,1722.8611087552988,1079.7907851962425,98700,POINT (113.3311326388026 23.10214972556993),False,True,False,False
星辉豪庭,海珠-昌岗-江南大道南368-15号,32048,2.5,0.28,1,2.8,False,True,False,23.095850690342825,113.27958562289332,51.74592048046121,681.8043543121171,453.2635781534442,276.96906328409773,100.23831236901675,406.6171073514065,606.8092217212381,5709.205904121348,2879.9642254298565,1663.2580373159303,255000,POINT (113.2795856228933 23.09585069034283),False,True,False,False
亿海湾,海珠-宝岗-南华中路297-319号,43800,9.2,0.31,1,2.0,True,False,False,23.113885531374297,113.26685941856825,31.59603064134004,1078.3930986692617,501.3626910467093,575.0637226193702,236.62290238838145,398.6372348516915,128.21364899808754,6468.468811855741,952.3147450261216,142.59681709770408,333800,POINT (113.2668594185682 23.1138855313743),False,True,False,False
瑞宝花园,海珠-东晓南-东晓南路1510-1526号,31152,1.65,0.2,1,0.7,False,False,True,23.074998733341683,113.30248199304629,195.2311596582054,1083.4795925119995,686.7269989388176,1337.5347045043131,498.0965291469876,1015.1082579725004,967.3750876361914,5622.018311466753,5786.867176575738,1554.6114014428813,94000,POINT (113.3024819930463 23.07499873334168),False,True,False,False
七所社区,海珠-客村-新港中路375号,48357,1.5,0.2,1,0.9,False,False,True,23.082964311926386,113.3249114239953,344.6928435929974,1145.5581582797222,588.9552713442212,940.57268450067,211.9813885718677,506.1083750790988,508.82715193947433,4166.531526275246,3252.691463199826,2957.159541466042,272100,POINT (113.3249114239953 23.08296431192639),False,True,False,False
泓景花园(B区),海珠-广州塔-艺泓路23号,82027,4.33,0.3,1,1.8,False,True,False,23.08898129664783,113.32353998097368,175.8573214492382,793.0586825195928,117.49936074744328,1167.3391971312494,276.8271602323865,186.23257335513725,1120.9837959691088,3499.6056799538787,2978.252475381315,2286.572119769984,304700,POINT (113.3235399809737 23.08898129664783),False,True,False,False
